763,ArcBest,774,59.70 ,220.20,13000,Judy R. McReynolds,Transportation,"Trucking, Truck Leasing",Fort Smith,AR,35.3859242,-94.3985475
764,Presidio,NULL,4.40 ,-,2700,Robert Cagnazzi,Technology,Information Technology Services,New York,NY,40.7127753,-74.0059728
765,TRI Pointe Group,831,187.20 ,-4.10,1251,Douglas F. Bauer,Engineering &  Construction,Homebuilders,Irvine,CA,33.6845673,-117.8265049
766,Annaly Capital Management,853,1569.60 ,9.50,152,Kevin G. Keyes,Financials,Diversified Financials,New York,NY,40.7127753,-74.0059728
767,G-III Apparel Group,838,62.10 ,19.60,9961,Morris Goldfarb,Apparel,Apparel,New York,NY,40.7127753,-74.0059728
768,AMC Networks,763,471.30 ,74.20,2039,Joshua W. Sapan,Media,Entertainment,New York,NY,40.7127753,-74.0059728
769,Enable Midstream Partners,870,436.00 ,39.70,1630,Rodney J. Sailor,Energy,Pipelines,Oklahoma City,OK,35.4675602,-97.5164276
770,Ciena,788,1262.00 ,1638.60,5737,Gary B. Smith,Technology,Network and Other Communications Equipment,Hanover,MD,39.1955042,-76.7228227
771,DSW,772,67.30 ,-46.00,12000,Roger L. Rawlins,Retailing,Specialty Retailers: Apparel,Columbus,OH,39.9611755,-82.9987942
772,Convergys,746,121.40 ,-15.10,115000,Andrea J. Ayers,Business Services,Diversified Outsourcing Services,Cincinnati,OH,39.1031182,-84.5120196
773,Park Hotels & Resorts,NULL,2625.00 ,-,520,Thomas J. Baltimore Jr.,Financials,Real estate,McLean,VA,38.9338676,-77.1772604
774,Pool,791,191.60 ,28.70,4000,Manuel J. Perez de la Mesa,Wholesalers,Wholesalers: Diversified,Covington,LA,30.4754702,-90.1009108
775,Fossil Group,723,478.20,-706.30,12300,Kosta N. Kartsotis,Apparel,Apparel,Richardson,TX,32.9483335,-96.7298519
776,Dominos Pizza,815,277.90 ,29.50,14200,J. Patrick Doyle,"Hotels, Restaurants &  Leisure",Food Services,Ann Arbor,MI,42.2808256,-83.7430378
777,Crane,767,171.80 ,39.90,10600,Max H. Mitchell,Industrials,Industrial Machinery,Stamford,CT,41.0534302,-73.5387341
778,Caleres,790,87.20 ,32.80,12000,Diane M. Sullivan,Retailing,Specialty Retailers: Apparel,St. Louis,MO,38.6270025,-90.1994042
779,Tempur Sealy International,709,151.40 ,-20.60,7000,Scott L. Thompson,Household Products,"Home Equipment, Furnishings",Lexington,KY,38.0405837,-84.5037164
780,Tetra Tech,789,117.90 ,40.70,16000,Dan L. Batrack,Engineering &  Construction,"Engineering, Construction",Pasadena,CA,34.1477849,-118.1445155
781,Illumina,833,726.00 ,56.90,6200,Francis A. deSouza,Technology,"Scientific,Photographic and  Control Equipment",San Diego,CA,32.715738,-117.1610838
782,Valmont Industries,804,116.20 ,-32.90,10690,Stephen G. Kaniewski,Materials,Metals,Omaha,NE,41.2565369,-95.9345034
783,Hill-Rom Holdings,784,133.60 ,7.70,10000,John P. Groetelaars,Health Care,Medical Products and Equipment,Chicago,IL,41.8781136,-87.6297982
784,Unisys,756,65.30,-,20500,Peter A. Altabef,Technology,Information Technology Services,Blue Bell,PA,40.1523309,-75.266289
785,Zions Bancorp.,816,592.00 ,26.20,10083,Harris H. Simmons,Financials,Commercial Banks,Salt Lake City,UT,40.7607793,-111.8910474
786,Sinclair Broadcast Group,769,576.00 ,134.80,8900,Christopher S. Ripley,Media,Entertainment,Cockeysville,MD,39.4900013,-76.6585074
787,Louisiana-Pacific,878,389.80 ,160.20,5000,W. Bradley Southern,Materials,"Building Materials, Glass",Nashville,TN,36.1626638,-86.7816016
788,Mettler-Toledo International,810,376.00 ,-2.20,14600,Olivier A. Filliol,Technology,"Scientific,Photographic and  Control Equipment",Columbus,OH,39.9611755,-82.9987942
789,Synopsys,827,136.60 ,-48.80,11686,Aart J. de Geus/Chi-Foon Chan,Technology,Computer Software,Mountain View,CA,37.3860517,-122.0838511
790,Kemper,803,120.90 ,619.60,5550,Joseph P. Lacher Jr.,Financials,Insurance: Property and Casualty (Stock),Chicago,IL,41.8781136,-87.6297982
791,Cabot,829,241.00 ,61.70,4500,Sean D. Keohane,Chemicals,Chemicals,Boston,MA,42.3600825,-71.0588801
792,Great Plains Energy,778,106.20,-136.60,2709,Terry D. Bassham,Energy,Utilities: Gas and Electric,KCMO,MO,39.0997265,-94.5785667
793,Rent-A-Center,735,6.70 ,-,18300,Mitchell E. Fadel,Retailing,Specialty Retailers: Other,Plano,TX,33.0198431,-96.6988856
794,Hawaiian Holdings,819,364.00 ,54.60,6660,Peter R. Ingram,Transportation,Airlines,Honolulu,HI,21.3069444,-157.8583333
795,Revlon,855,183.20,-,7800,Debra G. Perelman,Household Products,Household and Personal Products,New York,NY,40.7127753,-74.0059728
796,Syneos Health,NULL,138.50,-222.90,21000,Alistair MacDonald,Health Care,Health Care: Pharmacy and Other Services,Raleigh,NC,35.7795897,-78.6381787
797,Public Storage,794,1442.20 ,-0.80,5600,Ronald L. Havner Jr.,Financials,Real estate,Glendale,CA,34.1425078,-118.255075
798,TTM Technologies,800,124.20 ,256.30,29000,Thomas T. Edman,Technology,Semiconductors and Other Electronic Components,Costa Mesa,CA,33.6412156,-117.9188221
799,Vectren,820,216.00 ,2.10,5500,Carl L. Chapman,Energy,Utilities: Gas and Electric,Evansville,IN,37.9715592,-87.5710898
800,Trimble,844,121.10 ,-8.50,9523,Steven W. Berglund,Technology,"Scientific,Photographic and  Control Equipment",Sunnyvale,CA,37.36883,-122.0363496
801,NOW,910,52.00,-,4463,Robert R. Workman,Wholesalers,Wholesalers: Diversified,Houston,TX,29.7604267,-95.3698028
802,Spirit Airlines,860,420.60 ,58.80,6100,Robert L. Fornaro,Transportation,Airlines,Miramar,FL,25.9860762,-80.3035602
803,ASGN,822,157.70 ,62.20,3800,Peter T. Dameris,Business Services,Temporary Help,Calabasas,CA,34.1367208,-118.6614809
804,Lincoln Electric Holdings,868,247.50 ,24.80,11000,Christopher L. Mapes,Industrials,Industrial Machinery,Cleveland,OH,41.49932,-81.6943605
805,Prologis,801,1652.30 ,36.60,1565,Hamid R. Moghadam,Financials,Real estate,SF,CA,37.7749295,-122.4194155
806,Range Resources,NULL,333.10 ,-,773,Jeffrey L. Ventura,Energy,"Mining, Crude-Oil Production",Fort Worth,TX,32.7554883,-97.3307658
807,Teledyne Technologies,900,227.20 ,19.00,10340,Robert Mehrabian,Aerospace &  Defense,Aerospace and Defense,Thousand Oaks,CA,34.1705609,-118.8375937
808,Vishay Intertechnology,858,20.30,-141.70,23000,Gerald Paul,Technology,Semiconductors and Other Electronic Components,Malvern,PA,40.0362184,-75.5138118
809,Boston Properties,796,462.40 ,-9.80,740,Owen D. Thomas,Financials,Real estate,Boston,MA,42.3600825,-71.0588801
810,Applied Industrial Technologies,806,133.90 ,352.80,5554,Neil A. Schrimsher,Wholesalers,Wholesalers: Diversified,Cleveland,OH,41.49932,-81.6943605
811,Graham Holdings,813,302.00 ,79.20,16153,Timothy J. O�Shaughnessy,Business Services,Education,Arlington,VA,38.8816208,-77.0909809
812,Amica Mutual Insurance,834,96.10 ,-38.90,3693,Robert A. DiMuccio,Financials,Insurance: Property and Casualty (Mutual),Lincoln,RI,41.9110123,-71.4418101
813,Concho Resources,NULL,956.00 ,-,1203,Timothy A. Leach,Energy,"Mining, Crude-Oil Production",Midland,TX,31.9973456,-102.0779146
814,ITT,830,113.50 ,-39.00,10000,Denise L. Ramos,Industrials,Industrial Machinery,White Plains,NY,41.0339862,-73.7629097
815,Kansas City Southern,854,962.00 ,101.20,7130,Patrick J. Ottensmeyer,Transportation,Railroads,KCMO,MO,39.0997265,-94.5785667
816,MDC Holdings,857,141.80 ,37.40,1491,Larry A. Mizel,Engineering &  Construction,Homebuilders,Denver,CO,39.7392358,-104.990251
817,Evergy,793,323.90 ,-6.50,2205,Terry D. Bassham,Energy,Utilities: Gas and Electric,Topeka,KS,39.0473451,-95.6751576
818,Pinnacle Entertainment,840,63.10 ,-,15377,Anthony M. Sanfilippo,"Hotels, Restaurants &  Leisure","Hotels, Casinos, Resorts",Las Vegas,NV,36.1699412,-115.1398296
819,Hawaiian Electric Industries,839,165.30 ,-33.40,3880,Constance H. Lau,Energy,Utilities: Gas and Electric,Honolulu,HI,21.3069444,-157.8583333
820,TEGNA,671,273.70 ,-37.30,5283,David T. Lougee,Media,Entertainment,McLean,VA,38.9338676,-77.1772604
821,Southwest Gas Holdings,817,193.80 ,27.50,7771,John P. Hester,Energy,Utilities: Gas and Electric,Las Vegas,NV,36.1699412,-115.1398296
822,Vista Outdoor,872,274.50,-286.70,6400,Christopher T. Metz,Household Products,Miscellaneous,Farmington,UT,40.9804999,-111.8874392
823,Bon-Ton Stores,779,90.70,-,23300,William X. Tracy,Retailing,General Merchandisers,York,PA,39.9625984,-76.727745
824,Super Micro Computer,884,69.30 ,-3.70,2699,Charles Liang,Technology,"Computers, Office Equipment",San Jose,CA,37.3382082,-121.8863286
825,Plexus,795,112.10 ,46.60,16000,Todd P. Kelsey,Technology,Semiconductors and Other Electronic Components,Neenah,WI,44.1858193,-88.462609
826,TrueBlue,766,55.50 ,-,5500,Steven C. Cooper,Business Services,Temporary Help,Tacoma,WA,47.2528768,-122.4442906
827,Magellan Midstream Partners,889,869.50 ,8.30,1802,Michael N. Mears,Energy,Pipelines,Tulsa,OK,36.1539816,-95.992775
828,Toro,836,267.70 ,15.90,6779,Richard M. Olson,Industrials,Construction and Farm Machinery,Bloomington,MN,44.840798,-93.2982799
829,Akamai Technologies,851,218.30 ,-30.90,7650,F. Thomson Leighton,Technology,Internet Services and Retailing,Cambridge,MA,42.3736158,-71.1097335
830,Moog,828,141.30 ,11.50,10675,John R. Scannell,Aerospace &  Defense,Aerospace and Defense,Elma Center,NY,42.8212288,-78.6341996
831,Vertex Pharmaceuticals,NULL,263.50 ,-,2300,Jeffrey M. Leiden,Health Care,Pharmaceuticals,Boston,MA,42.3600825,-71.0588801
832,Equity Residential,825,603.50 ,-85.90,2683,David J. Neithercut,Financials,Real estate,Chicago,IL,41.8781136,-87.6297982
833,Selective Insurance Group,865,168.80 ,6.50,2260,Gregory E. Murphy,Financials,Insurance: Property and Casualty (Stock),Branchville,NJ,41.1464852,-74.7523874
834,AptarGroup,856,220.00 ,7.00,13200,Stephan B. Tanda,Materials,"Packaging, Containers",Crystal Lake,IL,42.2411344,-88.3161965
835,Benchmark Electronics,863,32.00,-149.90,10600,Paul J. Tufano,Technology,Semiconductors and Other Electronic Components,Scottsdale,AZ,33.4941704,-111.9260519
836,Columbia Sportswear,841,105.10 ,-45.20,6188,Timothy P. Boyle,Apparel,Apparel,Portland,OR,45.5122308,-122.6587185
837,A. Schulman,811,33.00 ,-,4900,Joseph M. Gingo,Chemicals,Chemicals,Fairlawn,OH,41.127833,-81.609844
838,Verso,786,30.00,-,4200,B. Christopher DiSantis,Materials,Forest and Paper Products,Miamisburg,OH,39.6428362,-84.2866083
839,Digital Realty Trust,901,248.30 ,-41.70,1429,A. William Stein,Financials,Real estate,SF,CA,37.7749295,-122.4194155
840,GNC Holdings,797,148.90,-,11500,Kenneth A. Martindale,Food &  Drug Stores,Food and Drug Stores,Pittsburgh,PA,40.4406248,-79.9958864
841,E*Trade Financial,930,614.00 ,11.20,3607,Karl A. Roessner,Financials,Securities,New York,NY,40.7127753,-74.0059728
842,Hovnanian Enterprises,765,332.20,-,1905,Ara K. Hovnanian,Engineering &  Construction,Homebuilders,Red Bank,NJ,40.3470543,-74.0643065
843,Maximus,832,209.40 ,17.40,20400,Bruce L. Caswell,Technology,Information Technology Services,Reston,VA,38.9586307,-77.3570028
844,Twitter,802,108.10,-,3372,Jack Dorsey,Technology,Internet Services and Retailing,SF,CA,37.7749295,-122.4194155
845,Par Pacific Holdings,974,72.60 ,-,905,William C. Pate,Energy,Petroleum Refining,Houston,TX,29.7604267,-95.3698028
846,Parexel International,824,107.30 ,-30.70,18900,Jamie Macdonald,Health Care,Health Care: Pharmacy and Other Services,Waltham,MA,42.3764852,-71.2356113
847,RH,902,2.20 ,-59.60,4750,Gary G. Friedman,Retailing,Specialty Retailers: Other,Corte Madera,CA,37.9254806,-122.5274755
848,Nexstar Media Group,NULL,475.00 ,418.90,8737,Perry A. Sook,Media,Entertainment,Irving,TX,32.8140177,-96.9488945
849,Knight-Swift Transportation Holdings,586,484.30 ,416.00,25300,David A. Jackson,Transportation,"Trucking, Truck Leasing",Phoenix,AZ,33.4483771,-112.0740373
850,Red Hat,920,253.70 ,27.30,10500,James M. Whitehurst,Technology,Computer Software,Raleigh,NC,35.7795897,-78.6381787
851,Belden,846,93.20 ,-27.20,8800,John S. Stroup,Industrials,"Electronics, Electrical Equip.",St. Louis,MO,38.6270025,-90.1994042
852,Boyd Gaming,894,189.20 ,-54.70,19707,Keith E. Smith,"Hotels, Restaurants &  Leisure","Hotels, Casinos, Resorts",Las Vegas,NV,36.1699412,-115.1398296
853,Primoris Services,938,72.40 ,170.80,7102,David L. King,Engineering &  Construction,"Engineering, Construction",Dallas,TX,32.7766642,-96.7969879
854,Gardner Denver,NULL,18.40 ,-,6400,Vicente Reynal,Industrials,Industrial Machinery,Milwaukee,WI,43.0389025,-87.9064736
855,Donaldson,882,232.80 ,22.00,13200,Tod E. Carpenter,Industrials,Industrial Machinery,Minneapolis,MN,44.977753,-93.2650108
856,Party City Holdco,866,215.30 ,83.30,14600,James M. Harrison,Retailing,Specialty Retailers: Other,Elmsford,NY,41.0550969,-73.8201337
857,J.Crew Group,826,125.00,-,8950,James W. Brett,Retailing,Specialty Retailers: Apparel,New York,NY,40.7127753,-74.0059728
858,EnerSys,861,160.20 ,17.70,9400,David M. Shaffer,Industrials,"Electronics, Electrical Equip.",Reading,PA,40.3356483,-75.9268747
859,Guess,887,7.90,-134.70,14700,Victor Herrero,Retailing,Specialty Retailers: Apparel,Los Angeles,CA,34.0522342,-118.2436849
860,Patterson-UTI Energy,NULL,5.90 ,-,8000,William A. Hendricks Jr.,Energy,"Oil and Gas Equipment, Services",Houston,TX,29.7604267,-95.3698028
861,WGL Holdings,848,192.60 ,14.90,1586,Terry D. McCallister,Energy,Energy,Leavenworth,WA,47.7510741,-120.7401385
862,Wolverine World Wide,812,0.30 ,-99.70,3700,Blake W. Krueger,Apparel,Apparel,Rockford,MI,43.1200272,-85.5600316
863,Xilinx,885,622.50 ,13.00,3831,Victor Peng,Technology,Semiconductors and Other Electronic Components,San Jose,CA,37.3382082,-121.8863286
864,Vornado Realty Trust,809,227.40 ,-74.90,3989,Steven Roth,Financials,Real estate,New York,NY,40.7127753,-74.0059728
865,Middleby,873,298.10 ,4.90,8493,Selim A. Bassoul,Industrials,Industrial Machinery,Elgin,IL,42.0354084,-88.2825668
866,MPM Holdings,879,0.00 ,-,5200,John G. Boss,Chemicals,Chemicals,Waterford,NY,42.7925777,-73.6812293
867,Cleveland-Cliffs,907,367.00 ,110.80,2938,Lourenco C. Goncalves,Energy,"Mining, Crude-Oil Production",Cleveland,OH,41.49932,-81.6943605
868,GGP,849,657.30 ,-49.00,1700,Sandeep Mathrani,Financials,Real estate,Chicago,IL,41.8781136,-87.6297982
869,Cypress Semiconductor,959,80.90,-,6099,Hassane El-Khoury,Technology,Semiconductors and Other Electronic Components,San Jose,CA,37.3382082,-121.8863286
870,Arch Coal,946,238.50 ,-,3790,John W. Eaves,Energy,"Mining, Crude-Oil Production",St. Louis,MO,38.6270025,-90.1994042
871,GMS,976,48.90 ,289.10,4464,G. Michael Callahan Jr.,Wholesalers,Wholesalers: Diversified,Tucker,GA,33.8545479,-84.2171424
872,Waters,899,20.30 ,-96.10,7000,Christopher J. O'Connell,Technology,"Scientific,Photographic and  Control Equipment",Milford,MA,42.1398577,-71.5163049
873,H.B. Fuller,913,58.20 ,-53.10,5965,James J. Owens,Chemicals,Chemicals,St Paul,MN,44.9537029,-93.0899578
874,Affiliated Managers Group,892,689.50 ,45.80,4400,Nathaniel Dalton,Financials,Securities,West Palm Beach,FL,26.7153424,-80.0533746
875,PerkinElmer,875,292.60 ,24.90,11000,Robert F. Friel,Technology,"Scientific,Photographic and  Control Equipment",Waltham,MA,42.3764852,-71.2356113
876,Edgewell Personal Care,845,5.70 ,-96.80,6000,David P. Hatfield,Household Products,Household and Personal Products,Chesterfield,MO,38.6631083,-90.5770675
877,Maxim Integrated Products,891,571.60 ,151.30,7040,Tun� Doluca,Technology,Semiconductors and Other Electronic Components,San Jose,CA,37.3382082,-121.8863286
878,Knights of Columbus,880,108.10 ,21.90,926,Carl A. Anderson,Financials,"Insurance: Life, Health (Mutual)",New Haven,CT,41.308274,-72.9278835
879,IDEX,906,337.30 ,24.40,7167,Andrew K. Silvernail,Industrials,Industrial Machinery,Lake Forest,IL,42.2586342,-87.840625
880,DST Systems,847,451.50 ,5.70,14200,William C. Stone,Business Services,Financial Data Services,KCMO,MO,39.0997265,-94.5785667
881,Chicos FAS,814,101.00 ,10.70,12350,Shelley G. Broader,Retailing,Specialty Retailers: Apparel,Fort Myers,FL,26.640628,-81.8723084
882,Nu Skin Enterprises,888,129.40 ,-9.50,48700,Ritch N. Wood,Household Products,Household and Personal Products,Provo,UT,40.2338438,-111.6585337
883,Herman Miller,874,123.90 ,-9.40,7478,Brian C. Walker,Household Products,"Home Equipment, Furnishings",Zeeland,MI,42.8125246,-86.018651
884,NLV Financial,943,259.90 ,66.60,1065,Mehran Assadi,Financials,"Insurance: Life, Health (stock)",Montpelier,VT,44.2600593,-72.5753869
885,Curtiss-Wright,908,214.90 ,14.70,8600,David C. Adams,Aerospace &  Defense,Aerospace and Defense,Charlotte,NC,35.2270869,-80.8431267
886,New Jersey Resources,970,132.10 ,0.30,1052,Laurence M. Downes,Energy,Energy,Wall Township,NJ,40.1606666,-74.0679753
887,REV Group,957,31.40 ,3.90,7800,Timothy W. Sullivan,Motor Vehicles &  Parts,Motor Vehicles and Parts,Milwaukee,WI,43.0389025,-87.9064736
888,Mueller Industries,919,85.60 ,-14.20,4125,Gregory L. Christopher,Industrials,Industrial Machinery,Memphis,TN,35.1495343,-90.0489801
889,GEO Group,895,146.20 ,-1.70,18512,George C. Zoley,Business Services,Miscellaneous,Boca Raton,FL,26.3683064,-80.1289321
890,Allison Transmission Holdings,984,504.00 ,134.50,2700,David S. Graziosi,Motor Vehicles &  Parts,Motor Vehicles and Parts,Indianapolis,IN,39.768403,-86.158068
891,OGE Energy,876,619.00 ,83.00,2413,Sean R. Trauschke,Energy,Utilities: Gas and Electric,Oklahoma City,OK,35.4675602,-97.5164276
892,Cheesecake Factory,867,157.40 ,12.80,39100,David M. Overton,"Hotels, Restaurants &  Leisure",Food Services,Calabasas,CA,34.1372953,-118.6541895
893,PRA Health Sciences,NULL,86.90 ,27.50,15800,Colin Shannon,Technology,"Scientific,Photographic and  Control Equipment",Raleigh,NC,35.7795897,-78.6381787
894,Tupperware Brands,886,265.40,-218.70,12000,Patricia A. Stitzel,Household Products,Household and Personal Products,Orlando,FL,28.5383355,-81.3792365
895,Euronet Worldwide,950,156.80 ,-10.10,6600,Michael J. Brown,Business Services,Financial Data Services,Leawood,KS,38.966673,-94.6169012
896,FLEETCOR Technologies,988,740.20 ,63.60,7890,Ronald F. Clarke,Business Services,Financial Data Services,Norcross,GA,33.969864,-84.2212938
897,Nationstar Mortgage Holdings,852,30.00 ,57.90,7600,Jay Bray,Financials,Diversified Financials,Coppell,TX,32.9545687,-97.0150078
898,GoDaddy,980,136.40 ,-,5990,Scott W. Wagner,Technology,Internet Services and Retailing,Scottsdale,AZ,33.4941704,-111.9260519
899,Blackhawk Network Holdings,966,155.80,-3444.10,3190,Talbott Roche,Business Services,Financial Data Services,Pleasanton,CA,37.6624312,-121.8746789
900,Cboe Global Markets,NULL,401.70 ,115.00,889,Edward T. Tilly,Financials,Securities,Chicago,IL,41.8781136,-87.6297982
901,Snyders-Lance,862,148.50 ,897.60,5900,Carlos Abrams-Rivera,"Food, Beverages &  Tobacco",Food Consumer Products,Charlotte,NC,35.2270869,-80.8431267
902,Murphy Oil,972,311.80,-,1128,Roger W. Jenkins,Energy,"Mining, Crude-Oil Production",El Dorado,AR,33.20763,-92.6662674
903,CDK Global,905,295.60 ,23.50,8900,Brian P. MacDonald,Technology,Computer Software,Hoffman Estates,IL,42.0629915,-88.1227199
904,Texas Roadhouse,942,131.50 ,13.80,29524,W. Kent Taylor,"Hotels, Restaurants &  Leisure",Food Services,Louisville,KY,38.2526647,-85.7584557
905,Kirby,NULL,313.20 ,121.50,5775,David W. Grzebinski,Transportation,Shipping,Houston,TX,29.7604267,-95.3698028
906,Square,NULL,62.80,-,2338,Jack Dorsey,Business Services,Financial Data Services,SF,CA,37.7749295,-122.4194155
907,Genesee & Wyoming,937,549.10 ,289.00,8000,John C. Hellmann,Transportation,Railroads,Darien,CT,41.0771914,-73.4686858
908,Zayo Group Holdings,NULL,85.70 ,-,3794,Daniel P. Caruso,Telecommunications,Telecommunications,Boulder,CO,40.0149856,-105.2705456
909,NewMarket,921,190.50 ,-21.70,2223,Thomas E. Gottwald,Chemicals,Chemicals,Richmond,VA,37.5407246,-77.4360481
910,99 Cents Only Stores,929,90.30,-,17200,Jack L. Sinclair,Retailing,Specialty Retailers: Other,Commerce,CA,34.0005691,-118.1597929
911,PCM,877,3.10 ,-82.40,4118,Frank F. Khulusi,Wholesalers,Wholesalers: Electronics and Office Equipment,El Segundo,CA,33.9191799,-118.4164652
912,Federated Mutual Insurance,918,217.60 ,-4.90,2388,Jeffrey E. Fetters,Financials,Insurance: Property and Casualty (Mutual),Owatonna,MN,44.0855572,-93.2259349
913,HNI,890,89.80 ,4.90,9350,Stanley A. Askren,Household Products,"Home Equipment, Furnishings",Muscatine,IA,41.424473,-91.0432051
914,Hospitality Properties Trust,922,215.10 ,-3.60,450,John G. Murray,Financials,Real estate,Newton,MA,42.3370413,-71.2092214
915,Greenbrier Cos.,777,116.10 ,-36.60,11917,William A. Furman,Transportation,Transportation Equipment,Lake Oswego,OR,45.4156817,-122.7159726
916,Bio-Rad Laboratories,917,122.20 ,370.20,8150,Norman A. Schwartz,Health Care,"Scientific,Photographic and  Control Equipment",Hercules,CA,38.0171441,-122.2885808
917,AvalonBay Communities,923,876.90 ,-15.20,3123,Timothy J. Naughton,Financials,Real estate,Arlington,VA,38.8816208,-77.0909809
918,Renewable Energy Group,924,79.10,-278.40,853,Randolph L. Howard,Energy,Energy,Ames,IA,42.0307812,-93.6319131
919,Atlas Air Worldwide Holdings,985,223.50 ,438.30,2870,William J. Flynn,Transportation,Transportation and Logistics,Harrison,NY,41.0400135,-73.7144477
920,Teradata,859,67.00,-153.60,10615,Victor L. Lund,Technology,Information Technology Services,Dayton,OH,39.7589478,-84.1916069
921,LCI Industries,NULL,132.90 ,2.50,9852,Jason D. Lippert,Motor Vehicles &  Parts,Motor Vehicles and Parts,Elkhart,IN,41.6819935,-85.9766671
922,Teleflex,973,152.50 ,-35.70,14400,Liam J. Kelly,Health Care,Medical Products and Equipment,Wayne,PA,40.0415996,-75.3698895
923,Verisk Analytics,909,555.10 ,-6.10,7192,Scott G. Stephenson,Business Services,Financial Data Services,Jersey City,NJ,40.7281575,-74.0776417
924,Popular,955,107.70 ,-50.30,7784,Ignacio Alvarez,Financials,Commercial Banks,Hato Rey,Puerto Rico,18.4225782,-66.0509549
925,Workday,NULL,321.20,-,8200,Aneel Bhusri,Technology,Computer Software,Pleasanton,CA,37.6624312,-121.8746789
926,Cooper Cos.,948,372.90 ,36.10,11800,Albert G. White III,Health Care,Medical Products and Equipment,Pleasanton,CA,37.6624312,-121.8746789
927,Express,893,19.40 ,-66.30,9576,David G. Kornberg,Retailing,Specialty Retailers: Apparel,Columbus,OH,39.9611755,-82.9987942
928,Teradyne,NULL,257.70 ,-,4500,Mark E. Jagiela,Technology,Semiconductors and Other Electronic Components,North Reading,MA,42.5750939,-71.0786653
929,Werner Enterprises,934,202.90 ,156.40,12154,Derek J. Leathers,Transportation,"Trucking, Truck Leasing",Omaha,NE,41.2565369,-95.9345034
930,Oaktree Capital Group,NULL,231.50 ,18.90,930,Jay S. Wintrob,Financials,Securities,Los Angeles,CA,34.0522342,-118.2436849
931,Woodward,931,200.50 ,10.90,6829,Thomas A. Gendron,Aerospace &  Defense,Aerospace and Defense,Fort Collins,CO,40.5852602,-105.084423
932,F5 Networks,940,420.80 ,15.00,4366,Fran�ois Locoh-Donou,Technology,Network and Other Communications Equipment,Seattle,WA,47.6062095,-122.3320708
933,Valvoline,NULL,304.00 ,11.40,5600,Samuel J. Mitchell Jr.,Chemicals,Chemicals,Lexington,KY,38.0405837,-84.5037164
934,Roadrunner Transportation Systems,947,106.70,-,4645,Curtis W. Stoelting,Transportation,"Trucking, Truck Leasing",Downers Grove,IL,41.8089191,-88.0111746
935,SemGroup,NULL,17.20,-918.60,1220,Carlin G. Conner,Energy,Pipelines,Tulsa,OK,36.1539816,-95.992775
936,Catalent,979,109.80 ,-1.50,10800,John R. Chiminski,Health Care,Pharmaceuticals,Franklin Township,NJ,40.497604,-74.4884868
937,Quorum Health,NULL,114.20,-,11250,Robert H. Fish,Health Care,Health Care: Medical Facilities,Brentwood,TN,36.0331164,-86.7827772
938,Universal,904,106.30 ,-2.50,24000,George C. Freeman III,"Food, Beverages &  Tobacco",Tobacco,Richmond,VA,37.5407246,-77.4360481
939,Nordson,996,295.80 ,8.80,7532,Michael F. Hilton,Industrials,Industrial Machinery,Westlake,OH,41.4553232,-81.9179173
940,ResMed,986,342.30 ,-2.90,6080,Michael J. Farrell,Health Care,Medical Products and Equipment,San Diego,CA,32.715738,-117.1610838
941,Tower International,927,47.60 ,23.40,7600,James C. Gouin,Motor Vehicles &  Parts,Motor Vehicles and Parts,Livonia,MI,42.36837,-83.3527097
942,Freds,903,140.30,-,7324,Joseph M. Anto,Food &  Drug Stores,Food and Drug Stores,Memphis,TN,35.1495343,-90.0489801
943,Foundation Building Materials,NULL,82.50 ,-,3782,Ruben D. Mendoza,Wholesalers,Wholesalers: Diversified,Tustin,CA,33.7420005,-117.8236391
944,Kennametal,912,49.10 ,-,10744,Christopher Rossi,Industrials,Industrial Machinery,Pittsburgh,PA,40.4406248,-79.9958864
945,Autodesk,928,566.90,-,8800,Andrew Anagnost,Technology,Computer Software,San Rafael,CA,37.9735346,-122.5310874
946,Ply Gem Holdings,961,68.30 ,-9.50,9471,Gary E. Robinette,Materials,"Building Materials, Glass",Cary,NC,35.79154,-78.7811169
947,Central Garden & Pet,989,78.80 ,77.10,4050,George C. Roeth,Household Products,Household and Personal Products,Walnut Creek,CA,37.9100783,-122.0651819
948,Matson,954,232.00 ,188.20,1947,Matthew J. Cox,Transportation,Shipping,Honolulu,HI,21.3069444,-157.8583333
949,EchoStar,719,392.60 ,118.20,2100,Michael T. Dugan,Technology,Network and Other Communications Equipment,Englewood,CO,39.6477653,-104.9877597
950,Genesis Energy,NULL,82.60 ,-27.00,2100,Grant E. Sims,Energy,Pipelines,Houston,TX,29.7604267,-95.3698028
951,SVB Financial Group,NULL,490.50 ,28.20,2438,Gregory W. Becker,Financials,Commercial Banks,Santa Clara,CA,37.3541079,-121.9552356
952,Itron,933,57.30 ,80.40,7150,Philip C. Mezey,Industrials,"Electronics, Electrical Equip.",Liberty Lake,WA,47.6743428,-117.1124241
953,Portland General Electric,960,187.00 ,-3.10,2906,Maria M. Pope,Energy,Utilities: Gas and Electric,Portland,OR,45.5122308,-122.6587185
954,California Resources,NULL,266.00,-195.30,1450,Todd A. Stevens,Energy,"Mining, Crude-Oil Production",Los Angeles,CA,34.0522342,-118.2436849
955,Esterline Technologies,932,111.60 ,13.90,13255,Curtis C. Reusser,Aerospace &  Defense,Aerospace and Defense,Bellevue,WA,47.6101497,-122.2015159
